77000,0.32749555555555554,0.501,0.489,0.455,0.472,0.428,0.488,0.494,0.495,0.5,0.498
78000,0.32772329365079367,0.505,0.49,0.453,0.468,0.427,0.481,0.492,0.492,0.505,0.505
79000,0.3262634920634921,0.499,0.486,0.458,0.467,0.434,0.484,0.494,0.494,0.506,0.508
80000,0.32598365079365077,0.496,0.49,0.461,0.462,0.442,0.483,0.494,0.494,0.504,0.507
81000,0.32629571428571424,0.493,0.491,0.462,0.465,0.442,0.485,0.49,0.494,0.502,0.506
82000,0.32501412698412696,0.49,0.49,0.462,0.466,0.443,0.481,0.484,0.498,0.499,0.508
83000,0.3234318253968254,0.486,0.49,0.464,0.468,0.443,0.478,0.485,0.496,0.501,0.502
84000,0.3245848412698413,0.494,0.493,0.461,0.473,0.445,0.479,0.485,0.495,0.501,0.503
85000,0.3247363492063492,0.491,0.493,0.463,0.471,0.454,0.48,0.486,0.495,0.503,0.503
86000,0.32493658730158737,0.491,0.493,0.462,0.472,0.458,0.479,0.483,0.491,0.504,0.505
87000,0.3249849206349206,0.49,0.492,0.458,0.475,0.458,0.484,0.487,0.493,0.507,0.506
88000,0.3239900793650794,0.491,0.489,0.46,0.473,0.457,0.484,0.492,0.497,0.508,0.501
89000,0.32447670634920633,0.491,0.492,0.463,0.479,0.456,0.485,0.491,0.504,0.508,0.513
90000,0.3194151984126984,0.487,0.486,0.461,0.476,0.458,0.486,0.497,0.511,0.511,0.512
91000,0.3223994841269841,0.489,0.497,0.469,0.488,0.474,0.502,0.5,0.525,0.51,0.498
92000,0.32742376984126986,0.51,0.503,0.482,0.495,0.48,0.497,0.506,0.529,0.507,0.498
93000,0.3382332142857143,0.517,0.513,0.49,0.503,0.493,0.518,0.508,0.529,0.511,0.503
94000,0.3388982142857143,0.515,0.519,0.487,0.5,0.498,0.511,0.5,0.527,0.507,0.498
95000,0.3405052380952381,0.519,0.517,0.49,0.5,0.493,0.506,0.505,0.524,0.51,0.503
96000,0.3451873015873016,0.52,0.524,0.491,0.51,0.492,0.503,0.511,0.523,0.51,0.508
97000,0.34865456349206353,0.528,0.53,0.491,0.509,0.496,0.502,0.517,0.514,0.515,0.506
98000,0.3512794047619047,0.52,0.54,0.485,0.511,0.49,0.513,0.516,0.514,0.509,0.512
99000,0.35171551587301586,0.53,0.543,0.485,0.505,0.491,0.513,0.512,0.499,0.499,0.503
100000,0.3563184523809524,0.53,0.555,0.495,0.507,0.493,0.516,0.507,0.487,0.504,0.492
101000,0.36295619047619043,0.534,0.554,0.499,0.52,0.493,0.529,0.506,0.483,0.499,0.493
102000,0.36540789682539687,0.534,0.548,0.509,0.517,0.505,0.532,0.508,0.495,0.493,0.493
103000,0.3694333333333333,0.528,0.548,0.517,0.516,0.518,0.534,0.512,0.501,0.492,0.494
104000,0.37407956349206345,0.528,0.54,0.519,0.526,0.52,0.539,0.516,0.503,0.489,0.5
105000,0.38111341269841276,0.529,0.544,0.52,0.538,0.525,0.545,0.518,0.51,0.49,0.504
106000,0.38371896825396823,0.533,0.543,0.521,0.543,0.528,0.541,0.516,0.505,0.491,0.504
107000,0.39036456349206344,0.556,0.551,0.517,0.537,0.535,0.542,0.522,0.502,0.496,0.501
108000,0.3938779365079365,0.551,0.549,0.524,0.536,0.545,0.537,0.527,0.509,0.504,0.509
109000,0.3938057936507936,0.547,0.542,0.53,0.531,0.551,0.54,0.524,0.502,0.512,0.506
110000,0.3938291666666667,0.549,0.534,0.529,0.538,0.554,0.541,0.536,0.495,0.515,0.511
111000,0.388453253968254,0.544,0.533,0.533,0.53,0.545,0.534,0.53,0.5,0.51,0.506
112000,0.3833912698412698,0.548,0.527,0.531,0.525,0.549,0.537,0.526,0.5,0.515,0.509
113000,0.38161202380952375,0.547,0.539,0.537,0.526,0.539,0.535,0.525,0.494,0.508,0.511
114000,0.3682924206349206,0.553,0.534,0.529,0.517,0.534,0.526,0.515,0.487,0.51,0.503
115000,0.34179789682539685,0.529,0.513,0.512,0.502,0.507,0.52,0.511,0.486,0.517,0.5
116000,0.3391528968253968,0.511,0.518,0.521,0.507,0.505,0.519,0.511,0.491,0.515,0.492
117000,0.33832654761904757,0.513,0.526,0.52,0.514,0.501,0.507,0.504,0.483,0.517,0.485
118000,0.3358973412698413,0.501,0.507,0.525,0.533,0.502,0.513,0.511,0.489,0.512,0.479
119000,0.3276938888888889,0.496,0.509,0.508,0.508,0.485,0.506,0.503,0.476,0.503,0.47
120000,0.33697388888888885,0.508,0.512,0.514,0.517,0.496,0.53,0.508,0.496,0.508,0.485
121000,0.33006079365079366,0.5,0.499,0.524,0.509,0.48,0.505,0.507,0.49,0.513,0.477
122000,0.3350445238095238,0.502,0.493,0.499,0.499,0.468,0.502,0.491,0.484,0.514,0.492
123000,0.3258527380952381,0.479,0.472,0.476,0.487,0.444,0.489,0.475,0.485,0.51,0.482
124000,0.3276726984126984,0.479,0.457,0.473,0.48,0.437,0.488,0.479,0.481,0.509,0.49
125000,0.32839761904761905,0.476,0.457,0.466,0.478,0.425,0.485,0.483,0.483,0.509,0.489
126000,0.32539019841269845,0.467,0.45,0.471,0.473,0.418,0.479,0.476,0.482,0.508,0.477
127000,0.3271352380952381,0.47,0.45,0.47,0.474,0.42,0.481,0.477,0.478,0.507,0.477
128000,0.32796773809523816,0.467,0.45,0.471,0.474,0.419,0.48,0.475,0.476,0.51,0.48
129000,0.328410753968254,0.464,0.452,0.471,0.475,0.419,0.478,0.478,0.477,0.512,0.481
130000,0.3309145238095238,0.468,0.453,0.473,0.477,0.421,0.48,0.479,0.48,0.513,0.484
131000,0.3308641666666666,0.477,0.452,0.469,0.479,0.421,0.477,0.475,0.475,0.514,0.48
132000,0.33034460317460324,0.476,0.449,0.467,0.478,0.419,0.477,0.479,0.476,0.515,0.484
133000,0.3312725,0.476,0.449,0.47,0.478,0.421,0.48,0.48,0.477,0.514,0.485
134000,0.33058884920634923,0.477,0.451,0.471,0.478,0.422,0.474,0.477,0.478,0.512,0.487
135000,0.3294659126984127,0.472,0.452,0.468,0.48,0.425,0.476,0.483,0.478,0.507,0.488
136000,0.32943607142857145,0.471,0.456,0.469,0.481,0.424,0.477,0.481,0.473,0.504,0.491
137000,0.32927297619047624,0.47,0.457,0.469,0.481,0.426,0.479,0.479,0.476,0.499,0.494
138000,0.32902837301587307,0.47,0.456,0.47,0.482,0.426,0.481,0.48,0.478,0.5,0.492
139000,0.3279086507936508,0.468,0.453,0.465,0.479,0.429,0.481,0.484,0.478,0.5,0.494
140000,0.3276825396825397,0.468,0.452,0.463,0.483,0.431,0.48,0.48,0.479,0.502,0.493
141000,0.3270594841269841,0.466,0.455,0.464,0.483,0.432,0.477,0.482,0.474,0.501,0.489
142000,0.32772825396825395,0.465,0.458,0.467,0.483,0.435,0.478,0.485,0.474,0.499,0.489
143000,0.3282059523809524,0.462,0.462,0.468,0.485,0.435,0.48,0.486,0.474,0.501,0.493
144000,0.32835714285714285,0.462,0.463,0.469,0.486,0.434,0.48,0.483,0.474,0.496,0.499
145000,0.3294986111111111,0.464,0.464,0.47,0.486,0.435,0.48,0.484,0.477,0.498,0.498
146000,0.3300613095238095,0.468,0.463,0.473,0.486,0.434,0.481,0.483,0.478,0.497,0.499
147000,0.3275627380952381,0.465,0.461,0.471,0.486,0.434,0.477,0.482,0.477,0.491,0.499
148000,0.32813380952380955,0.464,0.463,0.478,0.489,0.434,0.476,0.484,0.474,0.49,0.496
149000,0.3285882936507937,0.465,0.464,0.479,0.493,0.434,0.477,0.486,0.475,0.491,0.494
150000,0.3294635714285714,0.468,0.462,0.482,0.494,0.437,0.478,0.489,0.474,0.488,0.498
151000,0.3301334523809524,0.471,0.461,0.484,0.497,0.435,0.478,0.486,0.475,0.491,0.499
152000,0.3302643650793651,0.471,0.462,0.481,0.503,0.438,0.481,0.487,0.47,0.492,0.5
153000,0.33008777777777776,0.474,0.459,0.48,0.505,0.435,0.479,0.49,0.473,0.495,0.498
154000,0.32979888888888886,0.473,0.455,0.484,0.508,0.439,0.476,0.491,0.473,0.499,0.501
155000,0.3303803968253968,0.477,0.455,0.486,0.506,0.442,0.478,0.49,0.473,0.497,0.501
156000,0.3296513492063492,0.473,0.458,0.487,0.5,0.442,0.476,0.492,0.475,0.498,0.499
157000,0.3288582142857143,0.473,0.458,0.488,0.5,0.441,0.481,0.49,0.475,0.497,0.496
158000,0.32842849206349206,0.474,0.458,0.48,0.501,0.448,0.483,0.487,0.479,0.495,0.5
159000,0.32794662698412697,0.472,0.462,0.481,0.497,0.444,0.484,0.492,0.474,0.492,0.498
160000,0.3270987301587302,0.473,0.461,0.477,0.497,0.443,0.485,0.491,0.476,0.49,0.497
161000,0.32856309523809524,0.48,0.464,0.474,0.496,0.445,0.487,0.494,0.474,0.493,0.498
162000,0.32904226190476193,0.479,0.465,0.475,0.497,0.446,0.487,0.496,0.473,0.494,0.499
163000,0.32868134920634917,0.479,0.463,0.475,0.495,0.447,0.484,0.497,0.474,0.497,0.499
164000,0.32946079365079367,0.478,0.467,0.476,0.494,0.445,0.486,0.499,0.476,0.498,0.5
165000,0.33016253968253967,0.48,0.462,0.477,0.499,0.447,0.489,0.501,0.479,0.498,0.502
166000,0.3308588095238095,0.483,0.462,0.481,0.499,0.447,0.487,0.5,0.477,0.5,0.5
167000,0.3315249206349206,0.484,0.463,0.484,0.496,0.451,0.486,0.498,0.485,0.502,0.5
168000,0.33244638888888894,0.483,0.466,0.486,0.499,0.453,0.486,0.498,0.487,0.503,0.5
169000,0.33231083333333333,0.483,0.465,0.486,0.5,0.453,0.484,0.499,0.486,0.507,0.5
170000,0.3321322222222223,0.481,0.464,0.486,0.502,0.454,0.481,0.499,0.488,0.509,0.498
171000,0.3323145634920635,0.481,0.465,0.486,0.501,0.454,0.481,0.501,0.489,0.509,0.497
172000,0.33331753968253963,0.48,0.465,0.489,0.504,0.454,0.479,0.502,0.489,0.51,0.503
173000,0.33345301587301585,0.481,0.463,0.487,0.503,0.458,0.479,0.504,0.488,0.509,0.503
174000,0.3320101984126984,0.479,0.462,0.488,0.503,0.458,0.478,0.503,0.488,0.507,0.502
175000,0.33241206349206354,0.48,0.464,0.489,0.504,0.462,0.478,0.5,0.486,0.504,0.503
176000,0.33303424603174603,0.482,0.465,0.489,0.503,0.462,0.477,0.5,0.489,0.506,0.504
177000,0.33325226190476187,0.482,0.463,0.488,0.506,0.462,0.478,0.499,0.489,0.509,0.504
178000,0.33364123015873015,0.483,0.463,0.485,0.504,0.466,0.484,0.498,0.484,0.513,0.505
179000,0.33379527777777773,0.484,0.462,0.488,0.509,0.463,0.483,0.501,0.484,0.515,0.501
180000,0.33387825396825394,0.487,0.463,0.484,0.51,0.465,0.485,0.497,0.483,0.514,0.502
181000,0.33310388888888887,0.484,0.461,0.484,0.512,0.467,0.483,0.5,0.485,0.512,0.498
182000,0.33260880952380956,0.484,0.461,0.481,0.511,0.469,0.48,0.502,0.485,0.513,0.494
183000,0.33456642857142854,0.487,0.463,0.483,0.514,0.472,0.48,0.502,0.487,0.51,0.498
184000,0.3351503174603175,0.487,0.464,0.484,0.515,0.47,0.481,0.502,0.487,0.509,0.5
185000,0.33543793650793646,0.491,0.466,0.481,0.513,0.475,0.481,0.504,0.485,0.506,0.498
186000,0.33661595238095243,0.491,0.472,0.485,0.509,0.475,0.48,0.508,0.485,0.507,0.5
187000,0.3368213888888889,0.489,0.472,0.49,0.509,0.476,0.479,0.512,0.486,0.504,0.503
188000,0.3357798412698413,0.49,0.474,0.485,0.502,0.478,0.476,0.513,0.486,0.506,0.504
189000,0.3355287698412699,0.49,0.471,0.485,0.496,0.483,0.479,0.513,0.489,0.507,0.505
190000,0.33460269841269835,0.491,0.468,0.487,0.495,0.483,0.479,0.511,0.486,0.506,0.503
191000,0.33436849206349206,0.49,0.468,0.486,0.498,0.484,0.478,0.508,0.485,0.51,0.502
192000,0.3336802380952381,0.491,0.466,0.483,0.501,0.481,0.476,0.506,0.486,0.509,0.502
193000,0.33339238095238094,0.488,0.467,0.489,0.495,0.482,0.478,0.507,0.487,0.51,0.504
194000,0.331915873015873,0.489,0.466,0.485,0.492,0.482,0.477,0.506,0.485,0.511,0.504
195000,0.3297319841269841,0.483,0.462,0.486,0.491,0.484,0.477,0.507,0.489,0.508,0.502
196000,0.3300048015873016,0.48,0.468,0.49,0.486,0.49,0.476,0.507,0.494,0.511,0.501
197000,0.3308512698412699,0.476,0.482,0.492,0.493,0.492,0.478,0.506,0.499,0.519,0.498
198000,0.32173297619047614,0.47,0.482,0.499,0.484,0.499,0.476,0.506,0.484,0.517,0.5
199000,0.32358781746031745,0.486,0.477,0.512,0.49,0.499,0.491,0.507,0.489,0.505,0.5
200000,0.3242652777777778,0.49,0.475,0.525,0.499,0.51,0.493,0.506,0.482,0.502,0.493
201000,0.32649047619047616,0.499,0.478,0.527,0.497,0.512,0.499,0.501,0.486,0.504,0.483
202000,0.32567472222222216,0.499,0.477,0.526,0.494,0.51,0.496,0.499,0.481,0.506,0.481
203000,0.32587095238095243,0.503,0.481,0.516,0.49,0.508,0.499,0.5,0.481,0.505,0.49
204000,0.32877099206349203,0.508,0.491,0.516,0.494,0.505,0.497,0.507,0.486,0.506,0.491
205000,0.3328468253968254,0.511,0.498,0.527,0.496,0.508,0.506,0.515,0.494,0.502,0.489
206000,0.3354362698412698,0.504,0.504,0.533,0.499,0.516,0.503,0.512,0.496,0.511,0.495
207000,0.3400160317460318,0.51,0.513,0.532,0.496,0.527,0.508,0.511,0.489,0.514,0.489
208000,0.34572277777777777,0.511,0.519,0.523,0.505,0.538,0.501,0.522,0.487,0.507,0.496
209000,0.3537451587301587,0.52,0.533,0.526,0.508,0.538,0.502,0.521,0.494,0.511,0.5
210000,0.36397484126984125,0.532,0.535,0.535,0.526,0.545,0.504,0.519,0.496,0.508,0.504
211000,0.3634465873015873,0.529,0.53,0.537,0.528,0.539,0.504,0.523,0.496,0.507,0.501
212000,0.36661297619047617,0.528,0.537,0.535,0.539,0.538,0.502,0.525,0.493,0.499,0.503
213000,0.36378531746031745,0.523,0.545,0.535,0.531,0.535,0.501,0.518,0.493,0.502,0.492
214000,0.3534032142857143,0.514,0.525,0.535,0.521,0.525,0.495,0.533,0.493,0.5,0.498
215000,0.3541533730158731,0.516,0.523,0.536,0.525,0.527,0.503,0.529,0.492,0.498,0.499
216000,0.36065376984126984,0.532,0.529,0.537,0.528,0.527,0.512,0.536,0.493,0.494,0.497
217000,0.3744438492063492,0.538,0.53,0.537,0.541,0.535,0.519,0.514,0.498,0.501,0.507
218000,0.37901634920634925,0.536,0.525,0.547,0.534,0.548,0.524,0.506,0.496,0.498,0.505
219000,0.3804022222222222,0.547,0.529,0.544,0.53,0.547,0.525,0.505,0.499,0.5,0.51
220000,0.3609921825396825,0.544,0.518,0.531,0.507,0.528,0.517,0.518,0.509,0.507,0.503
221000,0.3486131746031746,0.537,0.506,0.535,0.496,0.516,0.512,0.516,0.507,0.501,0.496
222000,0.34223234126984126,0.531,0.502,0.53,0.482,0.505,0.499,0.509,0.501,0.491,0.5
223000,0.3446200793650794,0.527,0.495,0.515,0.495,0.504,0.503,0.507,0.516,0.479,0.496
224000,0.3458229761904762,0.527,0.493,0.512,0.501,0.497,0.498,0.506,0.512,0.477,0.498
225000,0.34561321428571434,0.527,0.481,0.512,0.501,0.498,0.5,0.511,0.509,0.479,0.496
226000,0.34420805555555556,0.524,0.47,0.51,0.501,0.5,0.503,0.511,0.502,0.486,0.498
227000,0.34238900793650795,0.521,0.468,0.505,0.497,0.501,0.501,0.513,0.51,0.484,0.496
228000,0.3398827380952381,0.511,0.469,0.497,0.488,0.497,0.501,0.513,0.506,0.488,0.501
229000,0.3383251190476191,0.508,0.468,0.493,0.482,0.492,0.501,0.506,0.505,0.49,0.499
230000,0.3365753174603175,0.507,0.465,0.488,0.48,0.487,0.504,0.502,0.5,0.487,0.504
231000,0.33371599206349206,0.502,0.46,0.484,0.478,0.484,0.508,0.496,0.501,0.482,0.507
232000,0.3328201984126984,0.497,0.459,0.485,0.474,0.478,0.51,0.497,0.504,0.484,0.504
233000,0.3318363095238095,0.494,0.457,0.484,0.476,0.471,0.508,0.499,0.505,0.483,0.505
234000,0.33031662698412695,0.492,0.457,0.478,0.475,0.464,0.51,0.498,0.502,0.483,0.507
235000,0.3298661904761905,0.489,0.457,0.478,0.476,0.46,0.507,0.497,0.508,0.487,0.5
236000,0.3282510317460317,0.481,0.459,0.476,0.477,0.459,0.507,0.493,0.505,0.487,0.5
237000,0.32787587301587295,0.481,0.456,0.472,0.477,0.459,0.51,0.491,0.504,0.49,0.499
238000,0.3266452380952381,0.476,0.457,0.474,0.471,0.46,0.506,0.49,0.501,0.489,0.497
239000,0.32593841269841267,0.476,0.458,0.472,0.467,0.465,0.503,0.487,0.504,0.489,0.493
240000,0.3254106746031746,0.475,0.461,0.469,0.468,0.462,0.496,0.485,0.505,0.492,0.495
241000,0.32515309523809527,0.472,0.46,0.47,0.472,0.46,0.499,0.482,0.505,0.487,0.5
242000,0.32367944444444446,0.469,0.459,0.467,0.47,0.451,0.497,0.481,0.5,0.493,0.497
243000,0.3234073412698413,0.468,0.46,0.471,0.47,0.449,0.497,0.481,0.495,0.491,0.495
244000,0.3230524206349206,0.468,0.459,0.469,0.469,0.448,0.501,0.479,0.493,0.494,0.492
245000,0.323406626984127,0.467,0.458,0.471,0.469,0.45,0.501,0.477,0.492,0.496,0.492
246000,0.323460873015873,0.466,0.458,0.469,0.47,0.45,0.502,0.481,0.492,0.493,0.493
247000,0.3246016269841269,0.468,0.459,0.474,0.468,0.452,0.5,0.48,0.492,0.49,0.495
248000,0.3252592857142857,0.466,0.459,0.474,0.47,0.455,0.501,0.48,0.493,0.491,0.488
249000,0.32553849206349206,0.466,0.46,0.475,0.47,0.458,0.498,0.482,0.493,0.49,0.488
250000,0.32578293650793655,0.469,0.462,0.476,0.468,0.454,0.497,0.483,0.492,0.488,0.486
251000,0.3256982936507936,0.466,0.461,0.474,0.474,0.45,0.491,0.481,0.491,0.489,0.483
252000,0.32562611111111106,0.466,0.458,0.466,0.472,0.449,0.489,0.478,0.497,0.487,0.483
253000,0.32571126984126986,0.467,0.451,0.466,0.473,0.452,0.489,0.478,0.497,0.488,0.481
254000,0.32612861111111113,0.462,0.457,0.467,0.466,0.446,0.49,0.48,0.495,0.496,0.485
255000,0.32380547619047617,0.458,0.457,0.463,0.461,0.445,0.486,0.478,0.489,0.501,0.483
256000,0.32320134920634924,0.457,0.453,0.463,0.46,0.445,0.485,0.482,0.484,0.499,0.481
257000,0.32323837301587305,0.454,0.452,0.464,0.458,0.444,0.487,0.482,0.484,0.501,0.479
258000,0.32344257936507936,0.455,0.453,0.466,0.454,0.444,0.486,0.484,0.481,0.503,0.475
259000,0.32274210317460317,0.453,0.453,0.465,0.455,0.442,0.488,0.483,0.48,0.5,0.473
260000,0.3221939285714286,0.452,0.453,0.464,0.452,0.439,0.487,0.483,0.48,0.501,0.476
261000,0.3215545634920635,0.452,0.452,0.464,0.453,0.437,0.483,0.482,0.479,0.502,0.477
262000,0.321994126984127,0.453,0.452,0.463,0.454,0.438,0.483,0.483,0.479,0.501,0.478
263000,0.32253575396825396,0.452,0.454,0.463,0.455,0.441,0.484,0.482,0.48,0.502,0.478
264000,0.3221374206349207,0.449,0.455,0.464,0.454,0.444,0.483,0.482,0.481,0.5,0.477
265000,0.3227577380952381,0.451,0.454,0.464,0.456,0.442,0.483,0.484,0.482,0.501,0.478
266000,0.3230965873015873,0.453,0.454,0.464,0.458,0.442,0.484,0.482,0.482,0.5,0.477
267000,0.32415043650793657,0.454,0.456,0.465,0.46,0.443,0.484,0.482,0.483,0.499,0.48
268000,0.3239015079365079,0.453,0.455,0.464,0.458,0.439,0.485,0.485,0.482,0.502,0.478
269000,0.3242062301587302,0.453,0.456,0.465,0.457,0.441,0.487,0.483,0.481,0.499,0.476
