92000,0.408911626984127,0.557,0.554,0.532,0.531,0.56,0.534,0.552,0.513,0.51,0.518
93000,0.4099642857142857,0.557,0.554,0.536,0.53,0.56,0.535,0.555,0.512,0.51,0.517
94000,0.4107910714285714,0.556,0.554,0.539,0.528,0.558,0.536,0.552,0.511,0.512,0.521
95000,0.41296059523809525,0.559,0.557,0.54,0.53,0.56,0.537,0.555,0.511,0.512,0.52
96000,0.41392623015873015,0.559,0.558,0.54,0.529,0.561,0.537,0.559,0.512,0.511,0.519
97000,0.4146962698412698,0.557,0.559,0.544,0.529,0.562,0.539,0.559,0.513,0.51,0.517
98000,0.41427480158730157,0.556,0.557,0.543,0.53,0.563,0.54,0.557,0.512,0.512,0.516
99000,0.4154282936507936,0.558,0.558,0.547,0.53,0.561,0.539,0.559,0.513,0.512,0.515
100000,0.4162069444444444,0.559,0.556,0.546,0.531,0.563,0.542,0.56,0.513,0.512,0.516
101000,0.41613876984126985,0.558,0.555,0.547,0.531,0.564,0.541,0.56,0.513,0.513,0.514
102000,0.4166483333333333,0.557,0.555,0.545,0.532,0.568,0.542,0.561,0.51,0.515,0.517
103000,0.4168630952380952,0.558,0.555,0.544,0.532,0.569,0.542,0.558,0.51,0.516,0.517
104000,0.41803440476190473,0.561,0.554,0.547,0.533,0.57,0.541,0.558,0.509,0.516,0.516
105000,0.4188175793650794,0.563,0.554,0.548,0.535,0.568,0.54,0.556,0.511,0.515,0.518
106000,0.4197919047619048,0.564,0.555,0.548,0.536,0.569,0.54,0.556,0.511,0.516,0.52
107000,0.42010476190476187,0.564,0.555,0.549,0.536,0.569,0.54,0.555,0.511,0.516,0.519
108000,0.4206232142857143,0.564,0.556,0.549,0.537,0.572,0.54,0.555,0.512,0.517,0.518
109000,0.4211202777777777,0.565,0.555,0.549,0.537,0.573,0.54,0.555,0.512,0.519,0.519
110000,0.42137968253968255,0.566,0.556,0.55,0.536,0.571,0.54,0.555,0.513,0.518,0.519
111000,0.42143638888888885,0.566,0.557,0.55,0.536,0.571,0.539,0.557,0.512,0.517,0.519
112000,0.42151369047619053,0.567,0.557,0.548,0.536,0.572,0.539,0.558,0.512,0.516,0.518
113000,0.4210343650793651,0.567,0.556,0.545,0.537,0.571,0.54,0.558,0.513,0.515,0.515
114000,0.4213936111111111,0.567,0.555,0.545,0.537,0.571,0.542,0.558,0.514,0.515,0.514
115000,0.4228696031746032,0.569,0.556,0.546,0.539,0.572,0.541,0.556,0.517,0.516,0.517
116000,0.42459757936507936,0.571,0.557,0.545,0.54,0.575,0.545,0.557,0.517,0.518,0.518
117000,0.424735753968254,0.57,0.557,0.545,0.541,0.574,0.547,0.556,0.519,0.518,0.517
118000,0.4243404365079365,0.571,0.553,0.544,0.54,0.573,0.547,0.557,0.519,0.518,0.517
119000,0.42492857142857143,0.571,0.554,0.545,0.541,0.575,0.547,0.555,0.519,0.52,0.517
120000,0.4244705952380952,0.567,0.553,0.545,0.541,0.575,0.547,0.557,0.519,0.521,0.517
121000,0.42395690476190473,0.565,0.554,0.542,0.542,0.574,0.545,0.557,0.519,0.522,0.517
122000,0.4248974603174603,0.564,0.554,0.543,0.542,0.576,0.546,0.558,0.52,0.522,0.519
123000,0.4252446428571428,0.567,0.555,0.545,0.54,0.577,0.545,0.558,0.519,0.517,0.517
124000,0.4251656746031746,0.567,0.555,0.547,0.54,0.576,0.543,0.554,0.518,0.517,0.52
125000,0.42519682539682535,0.57,0.555,0.546,0.54,0.574,0.544,0.553,0.518,0.517,0.52
126000,0.4255645634920635,0.571,0.557,0.546,0.542,0.574,0.543,0.554,0.516,0.516,0.518
127000,0.4253659126984127,0.57,0.558,0.547,0.541,0.574,0.541,0.553,0.516,0.517,0.517
128000,0.42516706349206346,0.569,0.557,0.546,0.541,0.574,0.541,0.553,0.516,0.518,0.516
129000,0.4254165873015873,0.569,0.558,0.546,0.541,0.573,0.542,0.552,0.514,0.519,0.517
130000,0.42509416666666666,0.569,0.56,0.547,0.54,0.572,0.541,0.552,0.515,0.519,0.515
131000,0.4246193253968254,0.568,0.56,0.546,0.541,0.572,0.541,0.552,0.512,0.518,0.516
132000,0.4243678174603175,0.568,0.56,0.544,0.54,0.572,0.541,0.552,0.512,0.517,0.517
133000,0.42429833333333333,0.568,0.558,0.544,0.541,0.573,0.54,0.552,0.513,0.518,0.518
134000,0.42430361111111115,0.568,0.559,0.544,0.541,0.573,0.54,0.551,0.514,0.519,0.518
135000,0.4252404365079365,0.569,0.561,0.545,0.544,0.573,0.54,0.549,0.514,0.518,0.518
136000,0.42531619047619046,0.569,0.56,0.545,0.544,0.573,0.542,0.548,0.513,0.518,0.518
137000,0.42527468253968254,0.569,0.561,0.544,0.54,0.573,0.544,0.548,0.515,0.518,0.518
138000,0.42508015873015875,0.569,0.56,0.542,0.541,0.574,0.544,0.547,0.517,0.517,0.519
139000,0.42505698412698417,0.568,0.561,0.544,0.54,0.573,0.545,0.545,0.516,0.517,0.521
140000,0.4249266269841269,0.569,0.558,0.544,0.539,0.573,0.545,0.546,0.514,0.518,0.52
141000,0.4243098412698413,0.568,0.557,0.543,0.538,0.574,0.544,0.546,0.515,0.518,0.52
142000,0.42392071428571426,0.569,0.557,0.543,0.536,0.57,0.544,0.546,0.516,0.519,0.52
143000,0.4242313095238095,0.569,0.557,0.544,0.536,0.568,0.544,0.547,0.518,0.519,0.521
144000,0.4244523015873016,0.569,0.556,0.544,0.537,0.568,0.543,0.548,0.519,0.519,0.523
145000,0.4243557936507937,0.569,0.556,0.543,0.536,0.566,0.543,0.548,0.517,0.52,0.525
146000,0.4252821031746032,0.57,0.559,0.545,0.538,0.566,0.544,0.546,0.516,0.521,0.521
147000,0.42535595238095236,0.57,0.559,0.546,0.537,0.567,0.542,0.548,0.517,0.523,0.521
148000,0.42513694444444444,0.569,0.559,0.546,0.537,0.567,0.541,0.548,0.519,0.522,0.52
149000,0.42635325396825396,0.57,0.561,0.548,0.537,0.567,0.543,0.548,0.518,0.524,0.519
150000,0.42684698412698413,0.569,0.559,0.55,0.539,0.567,0.545,0.549,0.517,0.527,0.518
151000,0.4276536507936508,0.57,0.558,0.551,0.54,0.568,0.547,0.55,0.517,0.527,0.519
152000,0.42783075396825393,0.57,0.557,0.553,0.54,0.568,0.547,0.549,0.517,0.525,0.52
153000,0.4283363095238095,0.57,0.558,0.554,0.54,0.57,0.549,0.55,0.517,0.526,0.52
154000,0.42907936507936506,0.571,0.558,0.555,0.54,0.571,0.55,0.55,0.518,0.526,0.519
155000,0.4289485714285714,0.57,0.557,0.554,0.542,0.571,0.55,0.55,0.519,0.528,0.519
156000,0.42937269841269843,0.57,0.557,0.557,0.541,0.571,0.55,0.55,0.519,0.528,0.519
157000,0.4290704761904762,0.568,0.557,0.556,0.542,0.571,0.55,0.55,0.519,0.528,0.519
158000,0.42975305555555554,0.569,0.557,0.556,0.543,0.571,0.55,0.55,0.522,0.528,0.519
159000,0.4298376190476191,0.569,0.557,0.555,0.544,0.57,0.549,0.55,0.522,0.528,0.519
160000,0.42953825396825396,0.568,0.557,0.554,0.545,0.569,0.548,0.55,0.522,0.527,0.52
161000,0.42964158730158725,0.569,0.557,0.552,0.546,0.569,0.548,0.55,0.523,0.526,0.522
162000,0.42961019841269843,0.57,0.557,0.551,0.545,0.569,0.548,0.55,0.523,0.524,0.523
163000,0.4295839285714286,0.57,0.556,0.549,0.544,0.569,0.55,0.55,0.523,0.523,0.522
164000,0.4299732936507937,0.571,0.553,0.551,0.544,0.57,0.55,0.548,0.524,0.524,0.524
165000,0.4288727380952381,0.569,0.55,0.551,0.544,0.57,0.551,0.548,0.522,0.524,0.523
166000,0.4295165873015873,0.569,0.552,0.551,0.544,0.57,0.551,0.549,0.523,0.523,0.523
167000,0.4294698015873015,0.57,0.554,0.552,0.544,0.57,0.551,0.549,0.522,0.523,0.522
168000,0.429055119047619,0.571,0.554,0.55,0.545,0.569,0.551,0.549,0.519,0.522,0.522
169000,0.4292532539682539,0.57,0.556,0.55,0.544,0.569,0.551,0.548,0.519,0.525,0.526
170000,0.4295521825396825,0.569,0.556,0.551,0.547,0.569,0.553,0.546,0.519,0.525,0.526
171000,0.42981785714285714,0.569,0.556,0.551,0.547,0.568,0.554,0.546,0.52,0.525,0.526
172000,0.4286838095238095,0.567,0.554,0.549,0.547,0.568,0.553,0.546,0.52,0.525,0.528
173000,0.42934833333333333,0.568,0.554,0.549,0.55,0.569,0.555,0.545,0.521,0.526,0.528
174000,0.42929111111111107,0.567,0.554,0.547,0.552,0.571,0.555,0.546,0.521,0.526,0.526
175000,0.4294105952380952,0.567,0.553,0.547,0.554,0.572,0.555,0.547,0.522,0.526,0.526
176000,0.42869095238095234,0.568,0.553,0.545,0.554,0.57,0.554,0.547,0.523,0.524,0.526
177000,0.427729126984127,0.568,0.55,0.546,0.553,0.571,0.554,0.545,0.524,0.524,0.525
178000,0.42776718253968254,0.567,0.55,0.549,0.552,0.571,0.552,0.544,0.526,0.525,0.527
179000,0.4270386111111111,0.567,0.548,0.549,0.551,0.573,0.552,0.545,0.527,0.525,0.525
180000,0.425936626984127,0.568,0.546,0.548,0.548,0.572,0.551,0.546,0.526,0.525,0.525
181000,0.4262838095238095,0.569,0.548,0.546,0.548,0.573,0.552,0.545,0.528,0.526,0.525
182000,0.426680873015873,0.568,0.549,0.547,0.549,0.574,0.55,0.546,0.528,0.527,0.525
183000,0.42600924603174606,0.566,0.548,0.547,0.549,0.574,0.551,0.545,0.531,0.527,0.524
184000,0.42512670634920635,0.563,0.548,0.548,0.548,0.574,0.55,0.544,0.53,0.525,0.525
185000,0.4248711111111111,0.565,0.548,0.549,0.547,0.574,0.55,0.539,0.529,0.525,0.523
186000,0.425626626984127,0.564,0.549,0.548,0.55,0.574,0.55,0.54,0.529,0.526,0.523
187000,0.42573059523809526,0.564,0.549,0.549,0.551,0.572,0.551,0.542,0.529,0.527,0.524
188000,0.4257595238095238,0.566,0.548,0.548,0.553,0.572,0.551,0.542,0.528,0.528,0.521
189000,0.4260960317460317,0.565,0.55,0.55,0.553,0.571,0.552,0.54,0.529,0.528,0.52
190000,0.4259173015873016,0.565,0.55,0.548,0.553,0.571,0.552,0.541,0.529,0.528,0.519
191000,0.42540333333333336,0.563,0.549,0.55,0.553,0.571,0.552,0.542,0.527,0.527,0.52
192000,0.42493603174603173,0.563,0.549,0.55,0.551,0.571,0.551,0.541,0.525,0.527,0.52
193000,0.42471400793650793,0.563,0.55,0.548,0.551,0.571,0.55,0.543,0.524,0.527,0.52
194000,0.4252990873015873,0.564,0.55,0.55,0.553,0.572,0.55,0.542,0.523,0.528,0.519
195000,0.42560130952380953,0.563,0.552,0.551,0.554,0.574,0.549,0.541,0.522,0.528,0.518
196000,0.42571511904761905,0.562,0.552,0.552,0.554,0.575,0.548,0.542,0.522,0.528,0.519
197000,0.4254833333333333,0.561,0.553,0.552,0.553,0.575,0.548,0.542,0.522,0.527,0.52
198000,0.42489293650793647,0.561,0.553,0.55,0.551,0.574,0.547,0.543,0.521,0.528,0.519
199000,0.4254784523809524,0.562,0.553,0.551,0.551,0.575,0.547,0.543,0.521,0.528,0.52
200000,0.42544924603174605,0.563,0.551,0.55,0.551,0.576,0.547,0.543,0.52,0.529,0.521
201000,0.4255274603174603,0.564,0.551,0.55,0.551,0.575,0.549,0.542,0.52,0.527,0.52
202000,0.4260661507936508,0.564,0.551,0.549,0.551,0.575,0.549,0.543,0.521,0.528,0.522
203000,0.4260959920634921,0.564,0.551,0.548,0.552,0.575,0.548,0.544,0.52,0.527,0.523
204000,0.425855873015873,0.566,0.551,0.544,0.551,0.575,0.549,0.543,0.519,0.528,0.524
205000,0.4266380555555555,0.568,0.552,0.544,0.551,0.575,0.55,0.543,0.519,0.528,0.523
206000,0.4262451984126984,0.568,0.55,0.543,0.551,0.574,0.55,0.544,0.519,0.527,0.524
207000,0.42631623015873016,0.569,0.549,0.542,0.55,0.571,0.551,0.543,0.52,0.527,0.525
208000,0.4262679365079365,0.569,0.549,0.543,0.549,0.57,0.55,0.543,0.52,0.526,0.525
209000,0.42733908730158726,0.569,0.551,0.544,0.551,0.569,0.55,0.545,0.521,0.526,0.527
210000,0.4273004365079365,0.568,0.55,0.545,0.551,0.569,0.551,0.546,0.521,0.525,0.529
211000,0.4280129365079365,0.57,0.551,0.545,0.552,0.568,0.551,0.546,0.521,0.525,0.53
212000,0.42835595238095237,0.573,0.551,0.545,0.553,0.567,0.551,0.546,0.519,0.524,0.53
213000,0.4284405158730159,0.572,0.552,0.546,0.552,0.568,0.552,0.546,0.518,0.524,0.53
214000,0.4281486111111111,0.571,0.552,0.546,0.551,0.567,0.552,0.546,0.518,0.525,0.53
215000,0.4287119444444444,0.571,0.553,0.547,0.552,0.567,0.554,0.547,0.519,0.524,0.53
216000,0.4293353174603174,0.571,0.554,0.547,0.552,0.567,0.557,0.547,0.521,0.523,0.527
217000,0.42906968253968253,0.569,0.553,0.544,0.552,0.571,0.557,0.55,0.517,0.52,0.528
218000,0.429153373015873,0.569,0.553,0.545,0.551,0.569,0.557,0.55,0.518,0.521,0.528
219000,0.4292271825396825,0.571,0.553,0.545,0.551,0.569,0.556,0.549,0.518,0.521,0.527
220000,0.43014230158730166,0.57,0.556,0.544,0.552,0.57,0.556,0.551,0.517,0.519,0.528
221000,0.4302044047619048,0.57,0.556,0.545,0.552,0.57,0.556,0.549,0.516,0.518,0.528
222000,0.4309140079365079,0.57,0.556,0.547,0.555,0.569,0.555,0.548,0.517,0.519,0.529
223000,0.43088333333333334,0.57,0.555,0.547,0.556,0.569,0.555,0.548,0.517,0.52,0.528
224000,0.4307967063492063,0.569,0.554,0.547,0.555,0.569,0.556,0.548,0.518,0.519,0.53
225000,0.43156904761904763,0.569,0.555,0.549,0.553,0.57,0.557,0.55,0.52,0.518,0.53
226000,0.4318347619047619,0.569,0.555,0.548,0.553,0.571,0.556,0.549,0.521,0.518,0.53
227000,0.4323302777777777,0.57,0.557,0.547,0.553,0.571,0.554,0.549,0.521,0.518,0.529
228000,0.432968253968254,0.571,0.558,0.547,0.555,0.57,0.555,0.549,0.52,0.519,0.528
229000,0.4333907142857143,0.572,0.558,0.548,0.555,0.571,0.556,0.549,0.521,0.519,0.527
230000,0.43355797619047615,0.573,0.558,0.548,0.555,0.569,0.555,0.55,0.521,0.52,0.527
231000,0.433083373015873,0.573,0.558,0.546,0.555,0.567,0.556,0.551,0.52,0.52,0.527
232000,0.4326330952380953,0.573,0.557,0.546,0.554,0.567,0.555,0.552,0.52,0.52,0.526
233000,0.43264349206349206,0.574,0.557,0.546,0.552,0.566,0.556,0.552,0.52,0.519,0.527
234000,0.4323786111111111,0.574,0.558,0.545,0.553,0.565,0.556,0.552,0.52,0.519,0.526
235000,0.43254186507936504,0.575,0.559,0.545,0.552,0.566,0.555,0.553,0.519,0.518,0.525
236000,0.4319152380952381,0.574,0.559,0.546,0.551,0.566,0.553,0.553,0.518,0.518,0.523
237000,0.4319711111111111,0.574,0.56,0.544,0.554,0.566,0.555,0.551,0.518,0.517,0.524
238000,0.43186837301587305,0.575,0.56,0.546,0.551,0.566,0.556,0.551,0.518,0.516,0.524
239000,0.4321823412698413,0.575,0.561,0.547,0.55,0.566,0.556,0.551,0.519,0.516,0.524
240000,0.4326230952380952,0.575,0.563,0.547,0.551,0.566,0.556,0.552,0.519,0.516,0.524
241000,0.43253503968253965,0.574,0.563,0.547,0.551,0.565,0.556,0.552,0.519,0.516,0.525
242000,0.4322043253968254,0.573,0.565,0.548,0.55,0.565,0.556,0.553,0.518,0.516,0.525
243000,0.4315565873015873,0.572,0.565,0.548,0.549,0.564,0.556,0.552,0.519,0.518,0.524
244000,0.4314373015873016,0.571,0.564,0.548,0.549,0.565,0.558,0.553,0.52,0.52,0.523
245000,0.43130242063492064,0.571,0.562,0.549,0.549,0.565,0.56,0.552,0.52,0.521,0.52
246000,0.43145678571428575,0.571,0.564,0.549,0.552,0.565,0.56,0.552,0.519,0.52,0.519
247000,0.4313611111111111,0.571,0.563,0.549,0.551,0.565,0.56,0.553,0.519,0.521,0.522
248000,0.4306254761904762,0.571,0.562,0.548,0.548,0.565,0.56,0.554,0.52,0.519,0.523
249000,0.43081234126984125,0.57,0.563,0.55,0.549,0.566,0.56,0.555,0.518,0.519,0.523
250000,0.43095869047619045,0.57,0.564,0.55,0.549,0.566,0.56,0.556,0.519,0.519,0.523
251000,0.4308674603174603,0.571,0.564,0.551,0.549,0.565,0.559,0.557,0.519,0.518,0.523
252000,0.43025103174603174,0.569,0.564,0.551,0.549,0.565,0.559,0.556,0.516,0.518,0.523
253000,0.4304038095238095,0.567,0.565,0.553,0.549,0.566,0.559,0.557,0.517,0.518,0.523
254000,0.430327380952381,0.569,0.563,0.552,0.55,0.564,0.559,0.557,0.516,0.517,0.522
255000,0.42882166666666666,0.568,0.561,0.551,0.546,0.564,0.559,0.557,0.516,0.517,0.522
256000,0.42808686507936505,0.564,0.558,0.552,0.544,0.565,0.559,0.557,0.518,0.521,0.522
257000,0.4271165873015873,0.563,0.556,0.552,0.544,0.566,0.558,0.556,0.52,0.52,0.52
258000,0.4270349206349206,0.563,0.557,0.553,0.544,0.566,0.56,0.556,0.52,0.518,0.521
259000,0.4269420238095238,0.564,0.555,0.553,0.543,0.566,0.559,0.556,0.522,0.52,0.521
260000,0.42694063492063494,0.566,0.556,0.553,0.543,0.566,0.56,0.554,0.521,0.519,0.519
261000,0.42709301587301585,0.567,0.557,0.552,0.542,0.565,0.559,0.555,0.522,0.52,0.518
262000,0.42741190476190477,0.566,0.559,0.552,0.542,0.566,0.558,0.555,0.522,0.52,0.518
263000,0.42665988095238094,0.567,0.558,0.55,0.54,0.566,0.557,0.556,0.523,0.521,0.516
264000,0.42721936507936503,0.569,0.558,0.55,0.541,0.564,0.558,0.557,0.521,0.521,0.519
265000,0.4268201190476191,0.569,0.557,0.55,0.54,0.564,0.56,0.558,0.521,0.521,0.52
266000,0.42658277777777776,0.57,0.557,0.548,0.537,0.565,0.557,0.56,0.521,0.52,0.519
267000,0.4265254761904762,0.57,0.556,0.55,0.537,0.568,0.559,0.558,0.52,0.52,0.517
